repeat,fold,test_auroc,test_auprc,test_acc,test_ppv,test_sensitivity,test_specificity,test_f1,test_sen_99spe,test_threshold_99spe,test_ppv_threshold_99spe,test_acc_99spe,test_f1_99spe,test_sen_98spe,test_threshold_98spe,test_ppv_threshold_98spe,test_acc_98spe,test_f1_98spe,test_sen_95spe,test_threshold_95spe,test_ppv_threshold_95spe,test_acc_95spe,test_f1_95spe
15,4,0.9974747474747475,0.9920634920634921,0.9761904761904762,1.0,0.8888888888888888,1.0,0.9411764705882353,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.9444444444444444,0.08463828,0.8947368421052632,0.9328282828282828,0.918918918918919
15,5,0.9917763157894737,0.9818511796733211,0.9879518072289156,1.0,0.9473684210526315,1.0,0.972972972972973,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
16,1,1.0,1.0,0.9759036144578314,1.0,0.875,1.0,0.9333333333333333,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
16,2,0.9951417004048583,0.9873684210526315,0.9880952380952381,1.0,0.9473684210526315,1.0,0.972972972972973,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.9473684210526315,0.012541347,0.782608695652174,0.9121457489878542,0.8571428571428571
16,3,1.0,0.9999999999999998,0.9523809523809523,1.0,0.7894736842105263,1.0,0.8823529411764706,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
16,4,0.9960127591706539,0.9890350877192979,0.9764705882352941,0.9473684210526315,0.9473684210526315,0.9848484848484849,0.9473684210526315,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.9473684210526315,0.10143566,0.8181818181818182,0.919896331738437,0.8780487804878049
16,5,0.9972014925373134,0.9882506127450981,0.9759036144578314,0.9375,0.9375,0.9850746268656716,0.9375,0.8125,0.84346646,1.0,0.90125,0.896551724137931,0.8125,0.84346646,1.0,0.89625,0.896551724137931,0.8125,0.84346646,1.0,0.88125,0.896551724137931
17,1,0.9920983318700616,0.9796380090497738,0.9880952380952381,1.0,0.9411764705882353,1.0,0.9696969696969697,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
17,2,1.0,0.9999999999999998,0.9642857142857143,1.0,0.8421052631578947,1.0,0.9142857142857143,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
17,3,1.0,1.0000000000000002,0.9523809523809523,1.0,0.8,1.0,0.8888888888888888,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
17,4,1.0,1.0,0.963855421686747,1.0,0.8,1.0,0.8888888888888888,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
17,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
18,1,0.9901960784313726,0.9768907563025211,0.9759036144578314,1.0,0.8823529411764706,1.0,0.9375,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
18,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
18,3,1.0,1.0000000000000002,0.9761904761904762,1.0,0.9,1.0,0.9473684210526315,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
18,4,1.0,0.9999999999999998,0.9761904761904762,1.0,0.8947368421052632,1.0,0.9444444444444444,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
18,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
19,1,0.9982440737489024,0.9932718185313342,0.9761904761904762,0.9411764705882353,0.9411764705882353,0.9850746268656716,0.9411764705882353,0.8823529411764706,0.5756523,1.0,0.9361764705882353,0.9375,0.8823529411764706,0.5756523,1.0,0.9311764705882353,0.9375,0.8823529411764706,0.5756523,1.0,0.9161764705882353,0.9375
19,2,1.0,1.0,0.9879518072289156,0.9444444444444444,1.0,0.9848484848484849,0.9714285714285714,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
19,3,0.994107744107744,0.9844444444444446,0.9880952380952381,1.0,0.9444444444444444,1.0,0.9714285714285714,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
19,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
19,5,0.9907692307692307,0.9797580645161291,0.9764705882352941,1.0,0.9,1.0,0.9473684210526315,0.9,0.18414836,1.0,0.9450000000000001,0.9473684210526315,0.9,0.18414836,1.0,0.94,0.9473684210526315,0.9,0.18414836,1.0,0.925,0.9473684210526315
20,1,0.9923076923076923,0.9798195631528965,0.963855421686747,0.9411764705882353,0.8888888888888888,0.9846153846153847,0.9142857142857143,0.8888888888888888,0.59646416,1.0,0.9394444444444444,0.9411764705882353,0.8888888888888888,0.59646416,1.0,0.9344444444444444,0.9411764705882353,0.8888888888888888,0.59646416,1.0,0.9194444444444444,0.9411764705882353
20,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
20,3,1.0,1.0,0.9880952380952381,1.0,0.9411764705882353,1.0,0.9696969696969697,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
20,4,0.9953846153846154,0.9884615384615387,0.9529411764705882,1.0,0.8,1.0,0.8888888888888888,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.95,0.02823582,0.7916666666666666,0.9134615384615384,0.8636363636363636
20,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0,0.495,0.0,0.0,inf,0.0,0.49,0.0,0.0,inf,0.0,0.475,0.0
