ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_f1_95spe,0.617187582435644,0.6269654088050314,0.11090113982466422,0.5865306657337213,0.6475055047539351,0.6011803817028424,0.6331947831684456
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_f1_98spe,0.4039906402681844,0.3985294117647059,0.14537857670595514,0.3660950472315269,0.4449961851796037,0.38300705016928743,0.4249742303670813
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_f1_99spe,0.4039906402681844,0.3985294117647059,0.14537857670595514,0.36434241659716893,0.444840421368643,0.38300705016928743,0.4249742303670813
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_ppv,0.8497146634075607,0.8551573426573427,0.021379980182026616,0.843512551698495,0.85532120423361635,0.8466287290792203,0.8528005977359012
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_sen_95spe,0.46433910392737016,0.4651263412945656,0.11554475096525976,0.4333012962683026,0.4969455789627359,0.4476616556590599,0.4810165521956804
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_sen_98spe,0.2634749625672072,0.24885321100917432,0.11645356471794381,0.2308041046296901,0.29591031275477653,0.24666633833270812,0.2802835868017063
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_sen_99spe,0.2634749625672072,0.24885321100917432,0.11645356471794381,0.23183924051025737,0.29797941614909385,0.24666633833270812,0.2802835868017063
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_sensitivity,0.8393024853075463,0.8379919403241018,0.027990022097254857,0.8312857932814944,0.8472506613558722,0.8352624736094278,0.8433424970056647
"[0, 0.03]",cnv_sd_length_ctRatio_slRatio,test_specificity,0.7545699398403162,0.7593848937132519,0.03948902292926335,0.7434754038570854,0.7658858296611253,0.7488701903357547,0.7602696893448776
"[0, 0.03]",cnv_slRatio,test_acc,0.7344196210479379,0.7325581395348837,0.025021208830158764,0.7268640839806032,0.7419304858376585,0.7305119647379316,0.7383272773579442
"[0, 0.03]",cnv_slRatio,test_acc_95spe,0.6224688656085683,0.6286089144500359,0.04176874888857026,0.6095864051503332,0.6356376812007277,0.6159456829652598,0.6289920482518768
"[0, 0.03]",cnv_slRatio,test_acc_98spe,0.5730542235691608,0.5647663551401869,0.0408286182251907,0.5613916730715092,0.5856703561778885,0.5666778646682191,0.5794305824701025
"[0, 0.03]",cnv_slRatio,test_acc_99spe,0.5780542235691608,0.5697663551401869,0.04082861822519071,0.5655682669580506,0.5911650336483281,0.571677864668219,0.5844305824701026
"[0, 0.03]",cnv_slRatio,test_auprc,0.8669913546458959,0.862297318603941,0.01847724825514817,0.8616496377938269,0.8728722412137884,0.8641056932765397,0.8698770160152521
"[0, 0.03]",cnv_slRatio,test_auroc,0.7965701409672914,0.7949942129629629,0.02341362318500453,0.7894807348235151,0.8046465503233826,0.7929135473550469,0.8002267345795359
"[0, 0.03]",cnv_slRatio,test_f1,0.7855378996951762,0.7837837837837838,0.022213058888461677,0.7792611342775677,0.7924972727876606,0.7820688027255119,0.7890069966648404
"[0, 0.03]",cnv_slRatio,test_f1_95spe,0.47935792175913694,0.496551724137931,0.09635572908600949,0.4493388889550216,0.5069907826978047,0.4643096850682555,0.4944061584500184
"[0, 0.03]",cnv_slRatio,test_f1_98spe,0.2768534291274772,0.2601626016260163,0.11798683797252693,0.24406944292261065,0.3125726225095504,0.2584269807879662,0.29527987746698814
"[0, 0.03]",cnv_slRatio,test_f1_99spe,0.2768534291274772,0.2601626016260163,0.11798683797252693,0.2414307130121543,0.31136596157896806,0.2584269807879662,0.29527987746698814
"[0, 0.03]",cnv_slRatio,test_ppv,0.7909878034269626,0.7864077669902912,0.027056022047292398,0.782604992382305,0.7992617689274295,0.7867623626820959,0.7952132441718294
"[0, 0.03]",cnv_slRatio,test_sen_95spe,0.3267161773324661,0.3364485981308411,0.08278430613443774,0.30374092496419447,0.35256950222374955,0.31378744081811294,0.3396449138468193
"[0, 0.03]",cnv_slRatio,test_sen_98spe,0.16610844713832165,0.14953271028037382,0.08165723645038143,0.142304077326803,0.19125595359218128,0.15335572933643818,0.17886116494020513
"[0, 0.03]",cnv_slRatio,test_sen_99spe,0.16610844713832165,0.14953271028037382,0.08165723645038143,0.14398641056621292,0.19016139088967843,0.15335572933643818,0.17886116494020513
"[0, 0.03]",cnv_slRatio,test_sensitivity,0.7819357002573036,0.78301886792452835,0.04078678137894331,0.7696701256213057,0.7943876822762346,0.7755658751740259,0.7883055253405814
"[0, 0.03]",cnv_slRatio,test_specificity,0.6561338740079637,0.6515151515151515,0.059648500025296536,0.6378997728168068,0.6757681909904676,0.6468183433680006,0.6654494046479269
"[0, 0.03]",ctRatio,test_acc,0.6656842317515795,0.6608751176233365,0.022780488930331844,0.6590042554442801,0.6734312827665009,0.6620823201899745,0.6692861433131846
"[0, 0.03]",ctRatio,test_acc_95spe,0.574485162404891,0.5701785415430493,0.03863114841657236,0.5624372636301788,0.5868991379961697,0.5683770415236722,0.5805932832861098
"[0, 0.03]",ctRatio,test_acc_98spe,0.5491771880545699,0.5486626676076217,0.028456221611744405,0.5405984170454694,0.557914664771104,0.5446778643597889,0.553676511749351
"[0, 0.03]",ctRatio,test_acc_99spe,0.55417718805457,0.5536626676076217,0.028456221611744405,0.5457057767975223,0.5630615410499451,0.5496778643597889,0.558676511749351
"[0, 0.03]",ctRatio,test_auprc,0.8137131578951657,0.8120350727561261,0.024468482981785382,0.8060516790713632,0.8214216350165856,0.8098443510395902,0.8175819647507413
"[0, 0.03]",ctRatio,test_auroc,0.7140763955883406,0.7087212037831141,0.027905666168219097,0.705667547435707,0.7219119687450327,0.7096641223525468,0.7184886688241343
"[0, 0.03]",ctRatio,test_f1,0.7094913779229463,0.708525956801819,0.023269683541902637,0.7027351976215125,0.716987965651452,0.7058121179017589,0.7131706379441336
"[0, 0.03]",ctRatio,test_f1_95spe,0.3627346909023504,0.3547008547008547,0.09797271580081751,0.33323966427809143,0.3903877533117004,0.3472438443782028,0.37822553742649795
"[0, 0.03]",ctRatio,test_f1_98spe,0.20711487296342163,0.21000565291124929,0.09169253736661424,0.17813717172523713,0.2348199092776238,0.1926170098374917,0.22161273608935156
"[0, 0.03]",ctRatio,test_f1_99spe,0.20711487296342163,0.21000565291124929,0.09169253736661424,0.17925271193035866,0.23310334597464907,0.1926170098374917,0.22161273608935156
"[0, 0.03]",ctRatio,test_ppv,0.7734173986211703,0.7714117338920901,0.026347911747347037,0.765360179864656,0.7813581803627058,0.7692514279856342,0.7775833692567065
"[0, 0.03]",ctRatio,test_sen_95spe,0.23227362333724838,0.22120285423037717,0.0752311509134845,0.2100485855204187,0.25661405876583254,0.22037853394312498,0.24416871273137178
"[0, 0.03]",ctRatio,test_sen_98spe,0.11999650271820346,0.11732533521524349,0.059345717083825585,0.10242082466198671,0.13781956304175455,0.11061312095016074,0.12937988448624618
"[0, 0.03]",ctRatio,test_sen_99spe,0.11999650271820346,0.11732533521524349,0.059345717083825585,0.10113250839789652,0.13715790351620175,0.11061312095016074,0.12937988448624618
"[0, 0.03]",ctRatio,test_sensitivity,0.656779955345781,0.6543917770981991,0.03735610936472845,0.6458794541018039,0.6681153087767895,0.6508734358400367,0.6626864748515254
"[0, 0.03]",ctRatio,test_specificity,0.6806432406926903,0.6865671641791045,0.05189430437403521,0.6652602188329011,0.69540129442428,0.6724380307220909,0.6888484506632898
"[0, 0.03]",length,test_acc,0.8013797937510803,0.8023255813953488,0.0264790836135786,0.7944390224163331,0.808558160796245,0.797597067520569,0.8051625199815915
"[0, 0.03]",length,test_acc_95spe,0.6535513196836021,0.6466666666666667,0.07631553524634219,0.633847062471551,0.6732912284239069,0.6426491003626961,0.6644535390045082
"[0, 0.03]",length,test_acc_98spe,0.5655766181722067,0.5358715596330275,0.06435409739383231,0.5483404736978876,0.5837415577433231,0.5563831756873735,0.57477006065704
"[0, 0.03]",length,test_acc_99spe,0.5705766181722067,0.5408715596330276,0.06435409739383231,0.5532218011422464,0.5887381774144674,0.5613831756873735,0.57977006065704
"[0, 0.03]",length,test_auprc,0.9069867123278401,0.9059526787165352,0.024491920005828054,0.9001333411165636,0.9141872915965152,0.9034878666127218,0.9104855580429584
"[0, 0.03]",length,test_auroc,0.8728862923663522,0.8746268656716418,0.023723221261199516,0.8658503318157276,0.8793973591189,0.8694972607576094,0.876275323975095
"[0, 0.03]",length,test_f1,0.8375838774885881,0.8387096774193549,0.022273062478825326,0.8312508174427402,0.8436369547503175,0.8344020114201844,0.8407657435569917
"[0, 0.03]",length,test_f1_95spe,0.5339684835032095,0.5384615384615384,0.16367411663978518,0.4891088102623984,0.5737218652226033,0.510586466840383,0.5573505001660359
"[0, 0.03]",length,test_f1_98spe,0.2438833675268624,0.16806722689075632,0.17196328264830235,0.19821255351665557,0.2954021308598976,0.21931718429139063,0.2684495507623342
"[0, 0.03]",length,test_f1_99spe,0.2438833675268624,0.16806722689075632,0.17196328264830235,0.19789737342337027,0.2917401818863294,0.21931718429139063,0.2684495507623342
"[0, 0.03]",length,test_ppv,0.8533741748054327,0.8543689320388349,0.025953391589899587,0.8461207890737696,0.8601284918016066,0.849666547435447,0.8570818021754183
"[0, 0.03]",length,test_sen_95spe,0.38785698712446415,0.375,0.1521899023781174,0.34594332372715914,0.4294931560454761,0.3661155724990188,0.40959840174990947
"[0, 0.03]",length,test_sen_98spe,0.15115323634441347,0.09174311926605504,0.12870819478766463,0.11686125814829901,0.1902243249736736,0.1327663513747471,0.16954012131407983
"[0, 0.03]",length,test_sen_99spe,0.15115323634441347,0.09174311926605504,0.12870819478766463,0.11775317562570732,0.1885998757892957,0.1327663513747471,0.16954012131407983
"[0, 0.03]",length,test_sensitivity,0.8230765664847953,0.8285714285714286,0.030443005697567475,0.8147716409779556,0.832175576882246,0.8187275656708571,0.8274255672987335
"[0, 0.03]",length,test_specificity,0.7656281751005027,0.7761194029850746,0.04683655331199045,0.751941263449862,0.7779393102276473,0.7589372389130755,0.77231911128793
"[0, 0.03]",length_cnv,test_acc,0.7904345413619424,0.7906976744186046,0.027231541555808928,0.782655580994929,0.7987364429272982,0.7864624127844297,0.794406669939455
"[0, 0.03]",length_cnv,test_acc_95spe,0.6536184603397033,0.6511309523809524,0.05028098836984325,0.639902887094226,0.6673816926950308,0.6462842243986303,0.6609526962807762
"[0, 0.03]",length_cnv,test_acc_98spe,0.5894575001781478,0.5918518518518519,0.04703000301107321,0.5769541891715356,0.6029812498554135,0.5825974691887916,0.596317531167504
"[0, 0.03]",length_cnv,test_acc_99spe,0.5944575001781478,0.5968518518518519,0.04703000301107323,0.5807289615422406,0.6064999488892705,0.5875974691887916,0.601317531167504
"[0, 0.03]",length_cnv,test_auprc,0.9059485324520962,0.9067398339466296,0.018576027115474333,0.9005055419926121,0.9109995433446003,0.9032389404148329,0.9086581244893595
"[0, 0.03]",length_cnv,test_auroc,0.8621151021510542,0.8636877828054299,0.021835892540554038,0.8557235269672712,0.8686879059419428,0.8589300098712774,0.8653001944308311
"[0, 0.03]",length_cnv,test_f1,0.8298627162009078,0.8285714285714286,0.023188293422273236,0.823184897103346,0.8363913231470538,0.8264803559780172,0.8332450764237984
"[0, 0.03]",length_cnv,test_f1_95spe,0.5443723312104849,0.54421768707483,0.10302388064530568,0.5160670985224051,0.5739207142118871,0.5293447537360773,0.5593999086848925
"[0, 0.03]",length_cnv,test_f1_98spe,0.3220470887302568,0.3384615384615385,0.1278737791901298,0.28394187425622747,0.35543327684603954,0.30339478101588485,0.3406993964446287
"[0, 0.03]",length_cnv,test_f1_99spe,0.3220470887302568,0.3384615384615385,0.1278737791901298,0.2876979479348529,0.35934843083152257,0.30339478101588485,0.3406993964446287
"[0, 0.03]",length_cnv,test_ppv,0.8385670460747682,0.8333333333333334,0.025794934283645803,0.8305544323338426,0.8463877241730129,0.8348044682047955,0.8423296239447409
