ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
"(0.03, 0.1]",All,Sensitivity,0.8496175172643888,0.8449519230769231,0.05191767485896328,0.8353851126602556,0.8637377665610058,0.8422752492731466,0.8569597852556311
"(0.03, 0.1]",All,Specificity,0.9621716591243556,0.9561833688699359,0.02126383808877974,0.956435237452299,0.968120572709345,0.9591644983030299,0.9651788199456814
"(0.03, 0.1]",All,F1,0.8855196216687667,0.8888888888888888,0.033156937513141756,0.8766061861076639,0.8946000070807205,0.8808305225969825,0.890208720740551
"(0.03, 0.1]",All,Accuracy,0.9219258396427878,0.9207920792079208,0.021817647557580953,0.9159378761405553,0.9275092700446516,0.9188403583352871,0.9250113209502886
"(0.03, 0.1]",Length,AUROC,0.8960811599564595,0.8964361661730083,0.026726576127305692,0.8887535674113034,0.9036844672518581,0.8923014513129562,0.8998608685999628
"(0.03, 0.1]",Length,AUPRC,0.8417350166297797,0.8431398552206871,0.04503560867470607,0.8295084442415499,0.8546838906161252,0.83536601977203,0.8481040134875294
"(0.03, 0.1]",Length,Sensitivity,0.7131021860044381,0.7105263157894737,0.06928547493085933,0.6954550629988455,0.7323591275836838,0.7033037401721699,0.7229006318367063
"(0.03, 0.1]",Length,Specificity,0.9061896848801345,0.9097693351424695,0.03661347430976347,0.8961138765983814,0.9163680385357612,0.9010117576866878,0.9113676120735812
"(0.03, 0.1]",Length,F1,0.7561702035662528,0.7605633802816901,0.04491500787476897,0.7434253927076683,0.7682909310870081,0.7498182622371935,0.762522144895312
"(0.03, 0.1]",Length,Accuracy,0.8369462240341681,0.8415841584158416,0.02611190443586018,0.8300536303630363,0.8440603280916327,0.8332534430949097,0.8406390049734265
"(0.03, 0.1]",SD,AUROC,0.8813107062205884,0.8836813247673904,0.02950535866714695,0.8730870062828726,0.8892653041658553,0.8771380183816122,0.8854833940595646
"(0.03, 0.1]",SD,AUPRC,0.8513563482913215,0.8464672593478857,0.03788807686094497,0.8410092754831925,0.8620125400072349,0.8459981650764232,0.8567145315062197
"(0.03, 0.1]",SD,Sensitivity,0.6946553197147299,0.6933760683760684,0.0687992889463638,0.6759741853330766,0.7136343475241143,0.6849256309637727,0.7043850084656872
"(0.03, 0.1]",SD,Specificity,0.9181096748534076,0.9218559218559219,0.03352510922880932,0.9085117685155782,0.9273294216600099,0.9133685084382654,0.9228508412685497
"(0.03, 0.1]",SD,F1,0.7525740409256355,0.7555994729907773,0.04871269409738748,0.7383204858678388,0.7661987155249389,0.7456850256604098,0.7594630561908612
"(0.03, 0.1]",SD,Accuracy,0.838136284216657,0.8374587458745875,0.02746180197608414,0.8306138128518734,0.8458571636575424,0.8342525989364787,0.8420199694968352
"(0.03, 0.1]",CNV,AUROC,0.9260053324039547,0.9275518898469718,0.02107493066194851,0.9198650392932212,0.931556862075475,0.9230248871271346,0.9289857776807747
"(0.03, 0.1]",CNV,AUPRC,0.9135893633280138,0.9161471388447152,0.020238207741212755,0.9082291509844675,0.9187918145125493,0.910727248541439,0.9164514781145885
"(0.03, 0.1]",CNV,Sensitivity,0.7478963370531208,0.7467948717948718,0.04998262868293516,0.7345979604099286,0.7608013307235264,0.7408277259164742,0.7549649481897673
"(0.03, 0.1]",CNV,Specificity,0.9457614384934472,0.9468384074941452,0.026645865764515487,0.9380720448588142,0.9524217467653906,0.9419931440189121,0.9495297329679823
"(0.03, 0.1]",CNV,F1,0.8101805389452322,0.8125,0.03617610962200617,0.8007000642011918,0.8200510420688673,0.8050644644590985,0.815296613431366
"(0.03, 0.1]",CNV,Accuracy,0.8750844496214327,0.8811881188118812,0.024104851149608954,0.8686682197631528,0.8814484566103669,0.8716755088799566,0.8784933903629089
"(0.03, 0.1]",C/T,AUROC,0.7395649587351608,0.7411362975879106,0.03481557438194179,0.7297507186062953,0.7491054984486424,0.7346412929878857,0.7444886244824359
"(0.03, 0.1]",C/T,AUPRC,0.6755445324822362,0.6771464032020772,0.04585722451332822,0.6625115119544008,0.6872864672044156,0.6690593415982825,0.6820297233661899
"(0.03, 0.1]",C/T,Sensitivity,0.5505298026550524,0.5405405405405406,0.07263471356278813,0.5301240053663266,0.5713780529860392,0.5402577029530944,0.5608019023570103
"(0.03, 0.1]",C/T,Specificity,0.8218550507285005,0.8245102611940298,0.04498417274515818,0.8097139390294888,0.8343670443659083,0.8154933280096668,0.8282167734473342
"(0.03, 0.1]",C/T,F1,0.586200609423767,0.5826302729528536,0.04638942824322655,0.5736539962897921,0.5981963374829048,0.5796401535665365,0.5927610652809974
"(0.03, 0.1]",C/T,Accuracy,0.7245233935158222,0.7227722772277227,0.024694480505962305,0.7176575907590759,0.7314856338575034,0.7210310665910932,0.7280157204405512
"(0.03, 0.1]",S/L,AUROC,0.7723082997564591,0.780055908545812,0.0510704993746176,0.7580372537308435,0.7864189962545493,0.765085840471184,0.7795307590417342
"(0.03, 0.1]",S/L,AUPRC,0.7337250458258382,0.734228083728335,0.06239319627196689,0.717503910055244,0.7521802273119254,0.724901315389076,0.7425487762626004
"(0.03, 0.1]",S/L,Sensitivity,0.5207978949997326,0.5256578947368421,0.06617270698203571,0.5035999079906188,0.5379579909708967,0.5114396610324391,0.5301561289670261
"(0.03, 0.1]",S/L,Specificity,0.9245075519747111,0.9218559218559219,0.039222384498605475,0.9139631919671065,0.9356029764349837,0.9189606691640572,0.9300544347853651
"(0.03, 0.1]",S/L,F1,0.6278395190882112,0.6322751322751323,0.06427953661450449,0.6099589335915131,0.6464346709594726,0.6187490198418822,0.6369300183345402
"(0.03, 0.1]",S/L,Accuracy,0.7801960784313725,0.7821782178217822,0.03763431478129093,0.770290865851291,0.7904288973014948,0.7748737825939406,0.7855183742688044
"(0.1, 1]",All,AUROC,0.9978984902935784,0.9993993121202276,0.002878678265786049,0.9970984497398145,0.99862092981655,0.99749138370906,0.9983055968780967
"(0.1, 1]",All,AUPRC,0.9971028170196925,0.9990574096501494,0.003728060262631813,0.9960061069608158,0.9980848454796689,0.9965755896812167,0.9976300443581683
"(0.1, 1]",All,Sensitivity,0.9640341232748779,0.972972972972973,0.02866848894900853,0.9566870627027044,0.9718435518635375,0.9599797866864348,0.968088459863321
"(0.1, 1]",All,Specificity,0.996342428067282,1,0.009021492418705361,0.9936275984092338,0.9984986200042657,0.9950665963741441,0.99761825976042
"(0.1, 1]",All,F1,0.9784019900048354,0.9753048780487805,0.014727341594779508,0.9742683404028158,0.9822329248086904,0.9763192293827315,0.9804847506269393
"(0.1, 1]",All,Accuracy,0.9842279825566141,0.9809523809523808,0.010594487561440163,0.9811632743706499,0.9871074610130666,0.982729695757036,0.9857262693561923
"(0.1, 1]",Length,AUROC,0.9723461066012637,0.977072497738399,0.017507871329945704,0.9680439251107095,0.977108756594996,0.9698701196929546,0.9748220935095729
"(0.1, 1]",Length,AUPRC,0.9642775983454104,0.964990962684939,0.01925819952995902,0.95889962663933,0.9698064953340192,0.9615540776491949,0.9670011190416259
"(0.1, 1]",Length,Sensitivity,0.8624834714342053,0.8648648648648649,0.052762754448412864,0.8490635754813669,0.8771828433475273,0.8550216911412947,0.869945251727116
"(0.1, 1]",Length,Specificity,0.9620258686424701,0.9692307692307692,0.02633835528450478,0.9550987589188672,0.9688471890296172,0.9583010627170753,0.9657506745678649
"(0.1, 1]",Length,F1,0.8948621216092449,0.8992753623188405,0.033477197322051816,0.8863338230621799,0.9037737403551753,0.8901277309609363,0.8995965122575535
"(0.1, 1]",Length,Accuracy,0.924461662261534,0.923809523809524,0.023481283358882134,0.9183739966916212,0.9308016589367157,0.9211409073227284,0.9277824172003397
"(0.1, 1]",SD,AUROC,0.9698739154508322,0.9724675186213647,0.01701296148147087,0.9653569954667722,0.9743467133648853,0.9674679193645095,0.972279911537155
"(0.1, 1]",SD,AUPRC,0.9667019261071772,0.9696415657863335,0.016432728910860266,0.96201721939972,0.9708379336063359,0.9643779872979233,0.9690258649164311
"(0.1, 1]",SD,Sensitivity,0.8639630116384207,0.8683298683298684,0.04454931095023964,0.8531112592347017,0.8761390726372281,0.8576627876644002,0.8702632356124412
"(0.1, 1]",SD,Specificity,0.969837155470971,0.9699231117141565,0.022903297031735888,0.9636596651516212,0.9759052051123904,0.9665981401424371,0.973076170799505
"(0.1, 1]",SD,F1,0.9016749467858295,0.9014084507042254,0.029607878914768508,0.893221401906091,0.90994869673652,0.8974877603943929,0.905862133177266
"(0.1, 1]",SD,Accuracy,0.9298444136006877,0.9320388349514565,0.020147155183145686,0.9242687628790578,0.93507318974379106,0.9269951755903637,0.9326936516110117
"(0.1, 1]",CNV,AUROC,0.998236236050592,0.9994176093774687,0.002494902318560465,0.9975021294163904,0.9989016520026177,0.9978834035810216,0.9985890685201624
"(0.1, 1]",CNV,AUPRC,0.9974873969188588,0.9990899375701972,0.003342760819469999,0.9965629771079926,0.9983859540766079,0.9970146591501924,0.9979601346875252
"(0.1, 1]",CNV,Sensitivity,0.9595247426620702,0.9529346622369879,0.0280629472778017,0.9516206028711003,0.9675816655683435,0.9555560425980274,0.963493442726113
"(0.1, 1]",CNV,Specificity,0.9957271960770501,1,0.010280451967573061,0.9927224954400184,0.9984603703965116,0.9942733206170634,0.9971810715370367
"(0.1, 1]",CNV,F1,0.9755815444385589,0.9740215924426452,0.016513295744772553,0.971367625741786,0.9798517282511949,0.9732462117583854,0.9779168771187324
"(0.1, 1]",CNV,Accuracy,0.9821291180273595,0.9807692307692308,0.012094332142884025,0.9786497125676119,0.9855781370969203,0.9804187211729283,0.9838395148817907
"(0.1, 1]",C/T,AUROC,0.8490153333138102,0.8520510351864652,0.0332630158169753,0.8405396126032388,0.8577401297069822,0.8443112325044304,0.85371943412319
"(0.1, 1]",C/T,AUPRC,0.7849024180133476,0.7886651239225877,0.05596380217586661,0.7698361077355043,0.8000767999711869,0.77698794120944,0.7928168948172551
"(0.1, 1]",C/T,Sensitivity,0.6688445021272185,0.6666666666666666,0.06331143410313321,0.6522072976036032,0.6863563620638594,0.6598909132510243,0.6777980910034126
"(0.1, 1]",C/T,Specificity,0.8398097386725214,0.835820895522388,0.04180689647505161,0.8290787042227026,0.8510510486230629,0.8338973506729468,0.845722126672096
"(0.1, 1]",C/T,F1,0.6900716498142542,0.7,0.050563863832422895,0.6753532785544472,0.7029326699714015,0.6829208396144743,0.6972224600140341
"(0.1, 1]",C/T,Accuracy,0.7757740968807099,0.7798992673992674,0.03490240966936631,0.765470857002953,0.7846422094071892,0.7708381507693179,0.7807100429921018
"(0.1, 1]",S/L,AUROC,0.9172718694910961,0.9188733650272112,0.02571524436990927,0.9100330260389616,0.9242571733441463,0.9136351847563297,0.9209085542258625
"(0.1, 1]",S/L,AUPRC,0.9050417071569472,0.9024392251698374,0.02837033412985311,0.8972107666257807,0.9128929760954217,0.9010295360273978,0.9090538782864966
"(0.1, 1]",S/L,Sensitivity,0.7524880771489081,0.7402159244264508,0.05967854725818063,0.7369808915754678,0.7691269362767146,0.7440482560573838,0.7609278982404324
"(0.1, 1]",S/L,Specificity,0.9603395722324244,0.9685019841269842,0.027659291006671156,0.9526531590107984,0.9674826644713408,0.9564279577856986,0.9642511866791502
"(0.1, 1]",S/L,F1,0.8266308338564093,0.821917808219178,0.03832639958035333,0.8170147564841733,0.8369860283377977,0.8212106624480627,0.832051005264756
"(0.1, 1]",S/L,Accuracy,0.8821538189782374,0.879247572815534,0.026362574684244314,0.8745715507861802,0.8895121560775733,0.8784255879124843,0.8858820500439906
all,All,AUROC,0.9157481887148352,0.9150090561019786,0.013717624331221787,0.9120773802342791,0.919242513352284,0.9138082236775599,0.9176881537521105
all,All,AUPRC,0.969894842335435,0.9693826572706555,0.005882440447959352,0.9682643475676788,0.9715225524953787,0.9690629396292993,0.9707267450415706
all,All,Sensitivity,0.8785414749035718,0.8791172297195302,0.025528807799702943,0.8720412101732987,0.8857173275260835,0.8749311562814163,0.8821517935257274
all,All,Specificity,0.7792481281701032,0.78125,0.045515628437941345,0.7679440944672957,0.7917429275666705,0.7728112462664162,0.7856850100737903
all,All,F1,0.897511917908176,0.8969359331476323,0.013391882227193085,0.8941474706120931,0.901005064645811,0.895618019761036,0.8994058160553159
all,All,Accuracy,0.852315196914972,0.8511060370514316,0.017728319850404774,0.8475674483403308,0.857161440034147,0.849808033877919,0.854822359952025
all,Length,AUROC,0.902462441310022,0.9018070764412209,0.017989881537331817,0.8974353017167134,0.9076313267247095,0.8999182878644639,0.90500659475558
all,Length,AUPRC,0.9594300771830171,0.958692220967061,0.009804235205468163,0.9566163055690706,0.9621252871670471,0.9580435489433902,0.960816605422644
all,Length,Sensitivity,0.8724359242038323,0.8781079255939591,0.03356488285718251,0.8631979520806119,0.8815401385178433,0.8676891329482231,0.8771827154594415
all,Length,Specificity,0.7733947935828971,0.7692307692307693,0.03955055664003531,0.762694726551668,0.7843952201861786,0.7678015002229228,0.7789880869428714
all,Length,F1,0.8930122810673526,0.894814698245338,0.01848266201246038,0.8874862315702932,0.8981713251429051,0.8903984379386747,0.8956261241960306
all,Length,Accuracy,0.8463869923035872,0.8481838447416732,0.02392955036805262,0.8399696645459575,0.8525749654963324,0.8430028428363882,0.8497711417707862
all,SD,AUROC,0.8882446537566172,0.8873804644808743,0.016931902860876286,0.883469579720277,0.8927526377868122,0.8858501210903537,0.8906391864228808
all,SD,AUPRC,0.9579083859947187,0.9582443275154631,0.008170881889990485,0.9555093963720102,0.960253579464376,0.9567528487961814,0.9590639231932561
all,SD,Sensitivity,0.8603073182609371,0.8607231533209188,0.026169402616942235,0.8532468470075091,0.8678392149611625,0.856606405850929,0.8640082306709452
all,SD,Specificity,0.7194152140388932,0.7067873303167421,0.05811259292900806,0.7037883566319127,0.736204834945551,0.7111968523324061,0.7276335757453802
all,SD,F1,0.8775293643256449,0.8782419886193471,0.013205942435317516,0.8740947734612954,0.8812256550163325,0.8756617620360504,0.8793969666152394
all,SD,Accuracy,0.8231843585236763,0.8225777604344504,0.017562050797211407,0.8184368545319756,0.8279310970905284,0.8207007094816262,0.8256680075657264
all,CNV,AUROC,0.8173248470895969,0.8166650325929352,0.01897514411976157,0.8118160232643479,0.8228137467811969,0.8146413564733818,0.8200083377058119
all,CNV,AUPRC,0.9331309931887318,0.9339850528698557,0.008541168194889318,0.9307660883114224,0.9353042980390489,0.9319230895987596,0.9343388967787041
all,CNV,Sensitivity,0.7446230020917233,0.7437909885839203,0.04565690028742092,0.7329011315383636,0.7561573263803211,0.7381661413314846,0.7510798628519619
all,CNV,Specificity,0.7241361427027019,0.7322668650793651,0.08505301671122537,0.6998219210553579,0.7466753531054804,0.7121078297273259,0.7361644556780779
all,CNV,F1,0.8073864152909322,0.8105481225722917,0.02228936520365561,0.8014369701417166,0.8133652220761599,0.8042342230341626,0.8105386075477019
all,CNV,Accuracy,0.7391137274197687,0.7398373983739838,0.023656359838554502,0.7325314556363295,0.7456038456192762,0.7357682129277625,0.7424592419117748
all,C/T,AUROC,0.7435304493668415,0.7441855581163171,0.01817333173659447,0.7388658284245144,0.7484502230176107,0.7409603521453018,0.7461005465883813
all,C/T,AUPRC,0.8923704424229038,0.8908724790328366,0.011792148456863228,0.8893363237341032,0.8955412641000887,0.8907027807951825,0.894038104050625
all,C/T,Sensitivity,0.7037682686805478,0.6904161412358134,0.0496183475279719,0.6903196076829208,0.7180616681391303,0.6967511746788878,0.7107853626822077
all,C/T,Specificity,0.6669799830880716,0.6821789321789322,0.06860666280736505,0.6471835548322781,0.6843320314205484,0.6572775357869383,0.676682430389205
all,C/T,F1,0.771369503785017,0.768285313176954,0.024825303262454444,0.7647393668961923,0.7786870547653884,0.7678586757286382,0.7748803318413958
all,C/T,Accuracy,0.6939436740198289,0.6923076923076923,0.02361881271952549,0.6875779125134436,0.7002349453190113,0.6906034694923187,0.6972838785473392
all,S/L,AUROC,0.74026895572365925,0.742615804674507,0.022857371444332072,0.7333825819324544,0.7465818278364381,0.7370364352539819,0.7435014761933366
all,S/L,AUPRC,0.900008292668221,0.902372369280819,0.013358078878927348,0.8965176511203834,0.9034335518531589,0.8981191750364381,0.9018974103000039
all,S/L,Sensitivity,0.7623252057529689,0.7885265700483092,0.08043836807781304,0.7377557359098125,0.7825264020649967,0.7509495026458887,0.7737009088600492
all,S/L,Specificity,0.504359313266271,0.484375,0.1315026722827102,0.4683175378859308,0.5402423530802254,0.4857620270032197,0.5229565995293224
all,S/L,F1,0.7841912248065737,0.7988668555240793,0.03727779025289089,0.774068056280059,0.7938571011165041,0.7789193491514799,0.7894631004616675
all,S/L,Accuracy,0.6946031122134563,0.7056451612903226,0.032166050425108624,0.6855001317907605,0.7027426351532582,0.6900541457375398,0.6991520786893728
