repeat,fold,test_auroc,test_auprc,test_acc,test_ppv,test_sensitivity,test_specificity,test_f1,test_sen_99spe,test_threshold_99spe,test_ppv_threshold_99spe,test_acc_99spe,test_f1_99spe,test_sen_98spe,test_threshold_98spe,test_ppv_threshold_98spe,test_acc_98spe,test_f1_98spe,test_sen_95spe,test_threshold_95spe,test_ppv_threshold_95spe,test_acc_95spe,test_f1_95spe
8,3,0.882967032967033,0.9291099541992307,0.8187919463087249,0.88,0.7857142857142857,0.8615384615384616,0.8301886792452831,0.5595238095238095,0.8861446,1.0,0.7747619047619048,0.7175572519083969,0.5595238095238095,0.8861446,1.0,0.7697619047619048,0.7175572519083969,0.6785714285714286,0.722857,0.9661016949152542,0.7996703296703296,0.7972027972027972
8,4,0.9297497683039853,0.9552925082315441,0.8716216216216216,0.9444444444444444,0.8192771084337349,0.9384615384615385,0.8774193548387097,0.6144578313253012,0.79971004,1.0,0.8022289156626505,0.7611940298507462,0.6144578313253012,0.79971004,1.0,0.7972289156626506,0.7611940298507462,0.7349397590361446,0.6318941,0.9682539682539683,0.8278544949026876,0.8356164383561644
8,5,0.9413602941176471,0.9614112147593883,0.8851351351351351,0.9090909090909091,0.875,0.8970588235294118,0.89171974522293,0.55,0.9098056,1.0,0.77,0.7096774193548387,0.55,0.9098056,1.0,0.765,0.7096774193548387,0.825,0.659075,0.9705882352941176,0.8735294117647059,0.8918918918918919
9,1,0.9326396495071194,0.9487968080411657,0.8456375838926175,0.8658536585365854,0.8554216867469879,0.8333333333333334,0.8606060606060606,0.5060240963855421,0.8990424,1.0,0.748012048192771,0.672,0.5060240963855421,0.8990424,1.0,0.7430120481927711,0.672,0.6024096385542169,0.8217738,0.9615384615384616,0.7618108798831691,0.7407407407407407
9,2,0.905949741315595,0.9347478194557751,0.8243243243243243,0.9666666666666667,0.7073170731707317,0.9696969696969697,0.8169014084507042,0.4268292682926829,0.95299256,1.0,0.7084146341463414,0.5982905982905983,0.4268292682926829,0.95299256,1.0,0.7034146341463414,0.5982905982905983,0.7073170731707317,0.49298558,0.9508196721311475,0.8070676274944568,0.8111888111888111
9,3,0.910989010989011,0.9422212182244333,0.785234899328859,0.9193548387096774,0.6785714285714286,0.9230769230769231,0.7808219178082192,0.5238095238095238,0.7731017,1.0,0.756904761904762,0.6875,0.5238095238095238,0.7731017,1.0,0.7519047619047619,0.6875,0.6190476190476191,0.64877385,0.9629629629629629,0.7699084249084249,0.7536231884057971
9,4,0.9227062094531975,0.9454599185660206,0.8581081081081081,0.9428571428571428,0.7951807228915663,0.9384615384615385,0.8627450980392157,0.5060240963855421,0.90269864,1.0,0.748012048192771,0.672,0.5060240963855421,0.90269864,1.0,0.7430120481927711,0.672,0.5662650602409639,0.8418332,0.9591836734693877,0.7435171455050973,0.7121212121212122
9,5,0.94281045751634,0.9587051597888284,0.7919463087248322,0.9629629629629629,0.6419753086419753,0.9705882352941176,0.7703703703703704,0.6296296296296297,0.5590842,1.0,0.8098148148148148,0.7727272727272727,0.6296296296296297,0.5590842,1.0,0.8048148148148149,0.7727272727272727,0.8024691358024691,0.24078111,0.9558823529411765,0.8552786855482934,0.87248322147651
10,1,0.9145673603504929,0.9255319150902829,0.7986577181208053,0.8955223880597015,0.7228915662650602,0.8939393939393939,0.8,0.25301204819277107,0.9606357,1.0,0.6215060240963856,0.40384615384615385,0.25301204819277107,0.9606357,1.0,0.6165060240963856,0.40384615384615385,0.5662650602409639,0.7795093,0.9591836734693877,0.7437385907265426,0.7121212121212122
10,2,0.8756845564074478,0.9101474881665123,0.8053691275167785,0.8552631578947368,0.7831325301204819,0.8333333333333334,0.8176100628930818,0.2891566265060241,0.9850118,1.0,0.6395783132530121,0.4485981308411215,0.2891566265060241,0.9850118,1.0,0.6345783132530121,0.4485981308411215,0.42168674698795183,0.95211875,0.9722222222222222,0.6786464037970061,0.5882352941176471
10,3,0.9093605189990732,0.9376380021300694,0.7702702702702703,0.9298245614035088,0.6385542168674698,0.9384615384615385,0.7571428571428571,0.5783132530120482,0.62223196,1.0,0.784156626506024,0.732824427480916,0.5783132530120482,0.62223196,1.0,0.7791566265060241,0.732824427480916,0.5903614457831325,0.5819801,0.9607843137254902,0.7555653382761816,0.7313432835820896
