TN,FP,FN,TP
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGCRC321,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,EwS_29,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
CGPLBR47,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,CGPLH384,
HIP_37,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
L2,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,MBC_1097,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV46,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,CGPLH83,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLOV32,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,M4,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH329,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH308,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH487,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH503,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CGPLH322,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLH371,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CRPC_1000,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLPA86,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGPLH478,,CGPLH443,
CGST47,,CGPLH443,
CGST47,,CGPLH443,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
CGST47,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,CGPLH190,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
Ren2,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,MBC_1379,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
CGPLH59,,CGCRC321,
