repeat,fold,test_auroc,test_auprc,test_acc,test_ppv,test_sensitivity,test_specificity,test_f1,test_sen_99spe,test_threshold_99spe,test_ppv_threshold_99spe,test_acc_99spe,test_f1_99spe,test_sen_98spe,test_threshold_98spe,test_ppv_threshold_98spe,test_acc_98spe,test_f1_98spe,test_sen_95spe,test_threshold_95spe,test_ppv_threshold_95spe,test_acc_95spe,test_f1_95spe
14,4,0.918881118881119,0.8459881777857288,0.8850574712643678,0.8333333333333334,0.6818181818181818,0.9538461538461539,0.75,0.3181818181818182,0.8742879,1.0,0.6540909090909091,0.4827586206896552,0.3181818181818182,0.8742879,1.0,0.649090909090909,0.4827586206896552,0.5909090909090909,0.6867967,0.9285714285714286,0.7631468531468532,0.7222222222222222
14,5,0.9408369408369408,0.8075103099760332,0.8390804597701149,0.8181818181818182,0.42857142857142855,0.9696969696969697,0.5625,0.14285714285714285,0.88666624,1.0,0.5664285714285714,0.25,0.14285714285714285,0.88666624,1.0,0.5614285714285714,0.25,0.7142857142857143,0.3063989,0.8823529411764706,0.8177489177489177,0.7894736842105263
15,1,0.9380597014925373,0.9105553605553609,0.9310344827586207,0.8888888888888888,0.8,0.9701492537313433,0.8421052631578947,0.0,inf,0.0,0.495,0.0,0.75,0.56705004,0.9375,0.8576865671641791,0.8333333333333334,0.8,0.41032803,0.8421052631578947,0.853731343283582,0.8205128205128205
15,2,0.9014925373134328,0.7815145189338739,0.8735632183908046,0.8,0.6,0.9552238805970149,0.6857142857142857,0.25,0.9002227,1.0,0.62,0.4,0.25,0.9002227,1.0,0.615,0.4,0.25,0.9002227,1.0,0.6,0.4
15,3,0.9384615384615385,0.8581030924551662,0.8505747126436781,0.8461538461538461,0.5,0.9692307692307692,0.6285714285714286,0.3181818181818182,0.7426142,1.0,0.6540909090909091,0.4827586206896552,0.3181818181818182,0.7426142,1.0,0.649090909090909,0.4827586206896552,0.5,0.49933758,0.8461538461538461,0.7103846153846154,0.6285714285714286
15,4,0.8831521739130435,0.837375581903548,0.8620689655172413,0.7894736842105263,0.6521739130434783,0.9375,0.7142857142857143,0.0,inf,0.0,0.495,0.0,0.5652173913043478,0.55664796,0.9285714285714286,0.7649524456521739,0.7027027027027027,0.6086956521739131,0.53485787,0.875,0.7645040760869566,0.717948717948718
15,5,0.9143754909662215,0.8339479113926291,0.9069767441860465,0.7894736842105263,0.7894736842105263,0.9402985074626866,0.7894736842105263,0.3157894736842105,0.8016739,1.0,0.6528947368421052,0.48,0.3157894736842105,0.8016739,1.0,0.6478947368421053,0.48,0.7894736842105263,0.525564,0.8333333333333334,0.8484681853888452,0.8108108108108109
16,1,0.926865671641791,0.8727106387282553,0.8735632183908046,0.6956521739130435,0.8,0.8955223880597015,0.7441860465116279,0.6,0.63069963,1.0,0.7949999999999999,0.75,0.6,0.63069963,1.0,0.79,0.75,0.7,0.5507722,0.7777777777777778,0.7966417910447761,0.7368421052631579
16,2,0.898989898989899,0.799799481423831,0.8390804597701149,0.6842105263157895,0.6190476190476191,0.9090909090909091,0.65,0.42857142857142855,0.7638425,1.0,0.7092857142857143,0.6,0.42857142857142855,0.7638425,1.0,0.7042857142857143,0.6,0.47619047619047616,0.7471767,0.9090909090909091,0.7058982683982684,0.625
16,3,0.9244755244755245,0.8310651062416028,0.8390804597701149,0.9,0.4090909090909091,0.9846153846153847,0.5625,0.2727272727272727,0.657717,1.0,0.6313636363636363,0.42857142857142855,0.2727272727272727,0.657717,1.0,0.6263636363636363,0.42857142857142855,0.5454545454545454,0.42699435,0.8571428571428571,0.7331118881118881,0.6666666666666666
