model_name,ichorcna_strat,feat,.metric,mean,median,sd,ci_95_lower,ci_95_upper,sem_lower,sem_upper
resnet34,"(0.03, 0.1]",C2,Specificity,0.9423269917396273,0.939846223428313,0.03231302296153293,0.9330517680972155,0.9505480918726755,0.93775724020828,0.9468967432709746
resnet34,"(0.03, 0.1]",C2,F1,0.8576723927097203,0.8649345863276211,0.04521859439525645,0.8446142798022247,0.8689355590978307,0.8512775177631983,0.8640672676562423
resnet34,"(0.03, 0.1]",C2,Accuracy,0.9021316249271986,0.9059405940594059,0.02963374633412435,0.8943893418753641,0.9095549893224616,0.8979407803302343,0.9063224695241628
resnet34,"(0.03, 0.1]",C2,Sensitivity at 99% Specificity,0.43409353758928065,0.5652777777777778,0.30874528927144734,0.349302790661711,0.52270318711858,0.39043036004863213,0.4777567151299292
resnet34,"(0.03, 0.1]",C2,Sensitivity at 95% Specificity,0.7612125955130674,0.7571662571662572,0.09293451410049566,0.7338843552424144,0.7851086669326586,0.74806967048772,0.7743555205384148
resnet34,"(0.03, 0.1]",C2,Accuracy at 99% Specificity,0.7120467687946404,0.7776388888888889,0.15437264463572367,0.6665305433344035,0.7510455444852746,0.6902151800243161,0.7338783575649646
resnet34,"(0.03, 0.1]",C2,Accuracy at 95% Specificity,0.8422744382080906,0.8391759594654815,0.044851729940439684,0.8296482565287807,0.8551123504853633,0.8359314457303241,0.848617430685857
resnet34,"(0.03, 0.1]",C2,F1 at 99% Specificity,0.529234760346063,0.7222222222222222,0.36318887377617,0.43172750685269967,0.6320489135048597,0.477872097246336,0.5805974234457899
resnet34,"(0.03, 0.1]",C2,F1 at 95% Specificity,0.837320543109128,0.8372652864708714,0.05956272240263746,0.8213142502154083,0.8537094088981318,0.8288971021257606,0.8457439840924953
resnet34,"(0.03, 0.1]",C3,AUROC,0.9423397939954167,0.9457007417533733,0.02670408477886728,0.9346716972078885,0.9491608626604716,0.9385632661089132,0.9461163218819202
resnet34,"(0.03, 0.1]",C3,AUPRC,0.9337122532599645,0.9339282978464173,0.02662282829509022,0.9263014795549697,0.9410874830403657,0.9299472167755999,0.9374772897443292
resnet34,"(0.03, 0.1]",C3,Sensitivity,0.8222949669275571,0.830952380952381,0.05809613728609051,0.8070967771629189,0.83776429112918,0.8140789324004093,0.8305110014547049
resnet34,"(0.03, 0.1]",C3,Specificity,0.9405821371424556,0.9415778251599147,0.03413212033182121,0.9309814334897819,0.9496350942000129,0.9357551263938745,0.9454091478910368
resnet34,"(0.03, 0.1]",C3,F1,0.8520936989798139,0.8531372549019608,0.043268835184532894,0.8410285618318873,0.8644641025075008,0.8459745616252087,0.8582128363344191
resnet34,"(0.03, 0.1]",C3,Accuracy,0.8981945253348864,0.8965734808774996,0.029870809077732038,0.8896812754804891,0.90658629392351,0.8939701550032079,0.902418895666565
resnet34,"(0.03, 0.1]",C3,Sensitivity at 99% Specificity,0.4408437002349541,0.5894736842105264,0.32181859997624174,0.35179229894678815,0.528194752485513,0.39533167736392183,0.4863557231059864
resnet34,"(0.03, 0.1]",C3,Sensitivity at 95% Specificity,0.7541397919499763,0.7777777777777778,0.13398691303982183,0.7139107235858893,0.7873636046676369,0.7351911809898343,0.7730884029101183
resnet34,"(0.03, 0.1]",C3,Accuracy at 99% Specificity,0.715421850117477,0.7897368421052631,0.16090929998812087,0.6690268452260907,0.7575601318557249,0.6926658386819609,0.7381778615529933
resnet34,"(0.03, 0.1]",C3,Accuracy at 95% Specificity,0.8388025861096389,0.8467307053724352,0.0652292992110098,0.8178617047787593,0.8540868390372105,0.8295777701488086,0.8480274020704691
resnet34,"(0.03, 0.1]",C3,F1 at 99% Specificity,0.5302058542764324,0.7416666666666667,0.3757219730965187,0.4283193561830529,0.635984978099238,0.47707074327296484,0.5833409652799
resnet34,"(0.03, 0.1]",C3,F1 at 95% Specificity,0.8261577726425618,0.8484848484848485,0.12936974994292938,0.7812800559730578,0.8530273599907537,0.8078621271495512,0.8444534181355725
resnet34,"(0.03, 0.1]",C4,AUROC,0.9449128305512448,0.9521949208516371,0.02664279546928491,0.937530245215922,0.9521928816452091,0.9411449702820253,0.9486806908204642
resnet34,"(0.03, 0.1]",C4,AUPRC,0.9322242599727605,0.9318445823156477,0.028758647583334074,0.9243958710081017,0.9404008034322,0.9281571730279745,0.9362913469175465
resnet34,"(0.03, 0.1]",C4,Sensitivity,0.822721717059453,0.8285714285714286,0.057282966361596695,0.8079100183817551,0.8379835333890974,0.8146206822672998,0.8308227518516061
resnet34,"(0.03, 0.1]",C4,Specificity,0.9413120804451609,0.946424328819197,0.03419886095373767,0.9323617442729846,0.950566523889221,0.9364756311473121,0.9461485297430097
resnet34,"(0.03, 0.1]",C4,F1,0.8527758967148061,0.8488999584889996,0.04268334673547254,0.841228762420743,0.863912638130127,0.8467395599307282,0.858812233498884
resnet34,"(0.03, 0.1]",C4,Accuracy,0.898788584740827,0.900990099009901,0.02899941016986336,0.8902346631721997,0.9068960396039604,0.8946874488245229,0.9028897206571311
resnet34,"(0.03, 0.1]",C4,Sensitivity at 99% Specificity,0.5357127336543596,0.6055555555555556,0.24868952189156063,0.467009895660229,0.6029358117809356,0.500542724186447,0.5708827431222722
resnet34,"(0.03, 0.1]",C4,Sensitivity at 95% Specificity,0.7540839814335271,0.7680672268907562,0.13630476755534868,0.7117889608859834,0.7886416253711594,0.7348075763442384,0.7733603865228157
resnet34,"(0.03, 0.1]",C4,Accuracy at 99% Specificity,0.7628563668271798,0.7977777777777777,0.12434476094578033,0.7293303887544843,0.794981747520602,0.7452713620932235,0.7804413715611361
resnet34,"(0.03, 0.1]",C4,Accuracy at 95% Specificity,0.8373985836937728,0.8461384248493624,0.06668400743387216,0.8171835151573141,0.8536943103429095,0.8279680409231358,0.8468291264644099
resnet34,"(0.03, 0.1]",C4,F1 at 99% Specificity,0.654838779032602,0.7543103448275862,0.27431118979437397,0.5713164931535901,0.7253360554725432,0.6160453185408117,0.6936322395243923
resnet34,"(0.03, 0.1]",C4,F1 at 95% Specificity,0.8237868251436272,0.84375,0.13077067539295723,0.7836114767049382,0.8514155770093887,0.8052930588734862,0.8422805914137682
resnet34,"(0.03, 0.1]",C5,AUROC,0.9395120469065622,0.9377870159120159,0.025273008655474397,0.9325097768238212,0.9465057868217919,0.9359379037463077,0.9430861900668167
resnet34,"(0.03, 0.1]",C5,AUPRC,0.9273542795569069,0.9297006614549392,0.027948383691358557,0.9194026373347669,0.9350066403255494,0.9234017812306342,0.9313067778831795
resnet34,"(0.03, 0.1]",C5,Sensitivity,0.8084013405927543,0.8133001422475107,0.05911560596313955,0.7923149970652923,0.8233682770571016,0.8000411314226566,0.8167615497628519
resnet34,"(0.03, 0.1]",C5,Specificity,0.9432652483523517,0.940737489025461,0.034303092329522965,0.9339739690063829,0.9519123428983457,0.9384140585119769,0.9481164381927265
resnet34,"(0.03, 0.1]",C5,F1,0.8455483859053982,0.8473193473193473,0.043867333631789324,0.8333376539330574,0.8572612177557021,0.839344608088676,0.8517521637221204
resnet34,"(0.03, 0.1]",C5,Accuracy,0.8948417782954766,0.8965734808774996,0.029083349576620933,0.8873607066589012,0.9021421568627452,0.8907287715544271,0.8989547850365261
resnet34,"(0.03, 0.1]",C5,Sensitivity at 99% Specificity,0.44171104795692834,0.5593073593073593,0.2981231128614958,0.36019522585616665,0.519138342802849,0.3995500730103671,0.4838720229034896
resnet34,"(0.03, 0.1]",C5,Sensitivity at 95% Specificity,0.7574959668754236,0.7567567567567568,0.0738307549750843,0.7370412175447842,0.7776698099371948,0.7470547213748228,0.7679372123760245
resnet34,"(0.03, 0.1]",C5,Accuracy at 99% Specificity,0.7158555239784642,0.7746536796536797,0.1490615564307479,0.6750880042502109,0.7554257568842482,0.6947750365051836,0.7369360114517448
resnet34,"(0.03, 0.1]",C5,Accuracy at 95% Specificity,0.8398269117041226,0.838648811070686,0.03630625449811825,0.8299934353815493,0.8496590574492282,0.8346924319531018,0.8449613914551434
resnet34,"(0.03, 0.1]",C5,F1 at 99% Specificity,0.5427889054919309,0.7172364672364673,0.34805118752708736,0.44831030970533,0.6360343048234263,0.4935670345118441,0.5920107764720177
resnet34,"(0.03, 0.1]",C5,F1 at 95% Specificity,0.8351988440571454,0.835820895522388,0.04774609814420696,0.8219859108460499,0.8480344125370912,0.828446526102552,0.8419511620117388
resnet34,"(0.1, 1]",C1,AUROC,0.9989529970628878,1,0.0030414485334683927,0.9979712170317502,0.9996282903587853,0.9985228712863586,0.9993831228394169
resnet34,"(0.1, 1]",C1,AUPRC,0.9987584594137917,1,0.0029776269829616,0.9978152342479015,0.999497658556003,0.9983373593674925,0.999179559460091
resnet34,"(0.1, 1]",C1,Sensitivity,0.981031173593433,0.975609756097561,0.019909635932224078,0.975359048408888,0.9861429895279542,0.9782155258777068,0.9838468213091591
resnet34,"(0.1, 1]",C1,Specificity,0.9987874547715966,1,0.004154489251838066,0.9975749095431931,0.9997014925373136,0.9981999212671283,0.9993749882760649
resnet34,"(0.1, 1]",C1,F1,0.9892833743359374,0.9874980465697766,0.009806862817038253,0.9865898944720735,0.9918374203506248,0.9878964744959186,0.9906702741759562
resnet34,"(0.1, 1]",C1,Accuracy,0.9921149944273228,0.9903846153846154,0.0071832989752579285,0.9901808874782176,0.9940402406098205,0.9910991225439837,0.9931308663106618
resnet34,"(0.1, 1]",C1,Sensitivity at 99% Specificity,0.05792489353464963,0,0.23163011004483258,0,0.13598557878435927,0.025167449226712157,0.0906823378425871
resnet34,"(0.1, 1]",C1,Sensitivity at 95% Specificity,0.23265137623481655,0,0.41824229074480973,0.1168587610157732,0.3489264856342681,0.17350298424188643,0.29179976822774667
resnet34,"(0.1, 1]",C1,Accuracy at 99% Specificity,0.5239624467673248,0.495,0.11581505502241628,0.495,0.5623694831591173,0.5075837246133561,0.5403411689212936
resnet34,"(0.1, 1]",C1,Accuracy at 95% Specificity,0.5884516632957693,0.475,0.20399367609706212,0.5401342869649427,0.6542360885196993,0.5596026009582883,0.6173007256332502
resnet34,"(0.1, 1]",C1,F1 at 99% Specificity,0.05894069399290283,0,0.235670256933066,0,0.1373101081574977,0.025611886632633446,0.09226950135317222
resnet34,"(0.1, 1]",C1,F1 at 95% Specificity,0.23112097295006234,0,0.41554361723170036,0.13358333215713053,0.34691777934843554,0.17235423102539787,0.2898877148747268
resnet34,"(0.1, 1]",C2,AUROC,0.9983602504419741,1,0.004813554259963636,0.9968474606069551,0.999474319302065,0.9976795110702081,0.99904098981374
resnet34,"(0.1, 1]",C2,AUPRC,0.9981133382967109,1,0.004657065241440861,0.9967616865640315,0.9992481803874921,0.9974547298141807,0.9987719467792411
resnet34,"(0.1, 1]",C2,Sensitivity,0.9726708907556147,0.9746794871794873,0.027781566326740916,0.9646555319826663,0.9803680406128737,0.9687419839672903,0.9765997975439392
resnet34,"(0.1, 1]",C2,Specificity,0.9981383889742099,1,0.006019534440394983,0.9962665315613076,0.9996825396825396,0.997287098249732,0.9989896796986878
resnet34,"(0.1, 1]",C2,F1,0.9844551341622069,0.9868398268398269,0.015841061121528503,0.9795431011905105,0.9887932250947813,0.9822148698141622,0.9866953985102516
resnet34,"(0.1, 1]",C2,Accuracy,0.9884865463961452,0.9903846153846154,0.011869543562912562,0.9850688456891767,0.9913603120279916,0.9868079394475603,0.9901651533447301
resnet34,"(0.1, 1]",C2,Sensitivity at 99% Specificity,0.17010738022227112,0,0.3671551252828968,0.07645391612111767,0.2701158846929706,0.11818380445528458,0.22203095598925765
resnet34,"(0.1, 1]",C2,Sensitivity at 95% Specificity,0.27046511398757866,0,0.4382550256527752,0.15449934569703502,0.38734801485314957,0.20848649388194634,0.332443734093211
resnet34,"(0.1, 1]",C2,Accuracy at 99% Specificity,0.5800536901111355,0.495,0.1835775626414484,0.5329894658779447,0.6289399719619392,0.5540919022276423,0.6060154779946287
resnet34,"(0.1, 1]",C2,Accuracy at 95% Specificity,0.6076232460725381,0.475,0.2149582412853678,0.5506081743422712,0.6722210671046307,0.5772235600555746,0.6380229320895017
resnet34,"(0.1, 1]",C2,F1 at 99% Specificity,0.1748346228860997,0,0.37706420879111646,0.07818302985653199,0.27448599003902807,0.12150969109031196,0.22815955468188742
resnet34,"(0.1, 1]",C2,F1 at 95% Specificity,0.2706425674574161,0,0.43853495362737,0.15537212283681973,0.40506575656472626,0.20862435955796782,0.3326607753568644
resnet34,"(0.1, 1]",C3,AUROC,0.9990964287591287,1,0.0022171203633787454,0.9984431637397614,0.9996534785874037,0.9987828805903983,0.9994099769278592
resnet34,"(0.1, 1]",C3,AUPRC,0.9987398189468322,1,0.0029378670475603153,0.9977909238728918,0.9994439607207257,0.9983243418045213,0.999155296089143
resnet34,"(0.1, 1]",C3,Sensitivity,0.9719376550795036,0.975,0.03277013986199611,0.962460024853494,0.980785381650465,0.9673032574561338,0.9765720527028734
resnet34,"(0.1, 1]",C3,Specificity,0.9972783937092963,1,0.006562030871600575,0.995466083511151,0.9988232549759919,0.9963503824037634,0.9982064050148292
resnet34,"(0.1, 1]",C3,F1,0.9831274205838514,0.9873417721518988,0.018114317151674983,0.9782581566962232,0.9877303517807997,0.9805656692849487,0.9856891718827541
resnet34,"(0.1, 1]",C3,Accuracy,0.9877026971623968,0.9903846153846154,0.012867276679816419,0.9840590680477244,0.9907964489447477,0.9858829894432565,0.9895224048815371
resnet34,"(0.1, 1]",C3,Sensitivity at 99% Specificity,0.20975180363819645,0,0.3992162581148272,0.11236257698878047,0.3240404630497699,0.1532940989836138,0.2662095082927791
resnet34,"(0.1, 1]",C3,Sensitivity at 95% Specificity,0.28900827815782887,0,0.4460361057689828,0.1727493137025711,0.424462200047598,0.2259292471491713,0.35208730916648645
resnet34,"(0.1, 1]",C3,Accuracy at 99% Specificity,0.5998759018190982,0.495,0.19960812905741357,0.5519338928546647,0.6500435993568615,0.5716470494918069,0.6281047541463896
resnet34,"(0.1, 1]",C3,Accuracy at 95% Specificity,0.6177977116228588,0.475,0.22043607172966884,0.5611607636018403,0.6759031873320189,0.5866233433952242,0.6489720798504934
resnet34,"(0.1, 1]",C3,F1 at 99% Specificity,0.2146984672022742,0,0.408440556939218,0.11682005750042279,0.3314593961201306,0.15693624969760794,0.27246068470694046
resnet34,"(0.1, 1]",C3,F1 at 95% Specificity,0.2912285014554519,0,0.44948448319780243,0.172093229677783,0.41132714261348935,0.22766179623399255,0.35479520667691133
resnet34,"(0.1, 1]",C4,AUROC,0.9987526578929383,1,0.002640739876563426,0.9979917899578978,0.9994647461478958,0.9983792008781248,0.9991261149077518
resnet34,"(0.1, 1]",C4,AUPRC,0.998401044703782,0.9999999999999999,0.0031610087370522776,0.9974729516268666,0.9991472278909239,0.9979540105611101,0.9988480788464539
resnet34,"(0.1, 1]",C4,Sensitivity,0.9692901579583223,0.9740215924426452,0.03446705246604022,0.9598584627774455,0.9784374942784763,0.9644157806530724,0.9741645352635722
resnet34,"(0.1, 1]",C4,Specificity,0.9969448092635099,1,0.006957734657068626,0.9950079770853477,0.9984936253021196,0.9959608369919679,0.9979287815350519
resnet34,"(0.1, 1]",C4,F1,0.9815292021454204,0.9866666666666668,0.018642079382209843,0.975694049731091,0.9862326915435052,0.9788928139961047,0.984165590294736
resnet34,"(0.1, 1]",C4,Accuracy,0.9865395146771773,0.9903379387602689,0.013039224849908031,0.9827318616483046,0.9898202099550629,0.9846954898146201,0.9883835395397345
resnet34,"(0.1, 1]",C4,Sensitivity at 99% Specificity,0.20991409619073292,0,0.3996151839339807,0.09645698010269577,0.31983394979481305,0.15339997490576748,0.2664282174756984
resnet34,"(0.1, 1]",C4,Sensitivity at 95% Specificity,0.26960003648642933,0,0.4368062753767654,0.1538563368069787,0.38703493885377716,0.20782630060967947,0.33137377236317916
resnet34,"(0.1, 1]",C4,Accuracy at 99% Specificity,0.5999570480953664,0.495,0.19980759196699036,0.550278589043504,0.6577522854542992,0.5716999874528838,0.6282141087378491
resnet34,"(0.1, 1]",C4,Accuracy at 95% Specificity,0.60788193366315,0.475,0.2154047497868306,0.5507512120905245,0.6652106169843044,0.5774191018083381,0.6383447655179619
resnet34,"(0.1, 1]",C4,F1 at 99% Specificity,0.21476329524869966,0,0.4085913592832026,0.11501422948666547,0.33369679312222844,0.15697975107202336,0.272546839425376
resnet34,"(0.1, 1]",C4,F1 at 95% Specificity,0.271495682068117,0,0.439940307866619,0.15398287572371994,0.3882522901548058,0.20927872706616024,0.3337126370700737
resnet34,"(0.1, 1]",C5,AUROC,0.9981242577341505,1,0.005112803345777777,0.9966625096877298,0.999361793883529,0.997401198150816,0.998847317317485
resnet34,"(0.1, 1]",C5,AUPRC,0.9980487894278071,1,0.0046143462296130726,0.9965836542017601,0.9991375607053472,0.9973962223258667,0.9987013565297475
resnet34,"(0.1, 1]",C5,Sensitivity,0.9741890159707874,0.975609756097561,0.030477074081619374,0.9663294672687965,0.9821906949369562,0.9698789068200199,0.978499125121555
resnet34,"(0.1, 1]",C5,Specificity,0.9945246902495443,1,0.01779842833619203,0.9893056252349568,0.9981242031600241,0.9920076123753474,0.9970417681237411
resnet34,"(0.1, 1]",C5,F1,0.9821605919918939,0.9873417721518988,0.020016005346817353,0.9762447699170477,0.9869693610270339,0.9793299013692938,0.984991282614494
resnet34,"(0.1, 1]",C5,Accuracy,0.9869147967499314,0.9903846153846154,0.01480409141950088,0.9824765645518004,0.9903895734654001,0.9848211820635245,0.9890084114363383
resnet34,"(0.1, 1]",C5,Sensitivity at 99% Specificity,0.22851713036372856,0,0.41099766489631406,0.12963618742368746,0.34472619655514386,0.17039328318372457,0.2866409775437325
resnet34,"(0.1, 1]",C5,Sensitivity at 95% Specificity,0.2680055159618703,0,0.4343667411415093,0.152871246748766,0.3872568728096969,0.2065767823252577,0.3294342495984829
resnet34,"(0.1, 1]",C5,Accuracy at 99% Specificity,0.6092585651818643,0.495,0.205498832448157,0.5516003782830002,0.6666490175932009,0.5801966415918622,0.6383204887718663
resnet34,"(0.1, 1]",C5,Accuracy at 95% Specificity,0.6084042231824003,0.475,0.21620123467175723,0.550533700460289,0.6659845333621649,0.5778287513549396,0.638979695009861
resnet34,"(0.1, 1]",C5,F1 at 99% Specificity,0.23406945772139087,0,0.420819593004849,0.11818211194471413,0.35171070071138794,0.17455658014741252,0.2935823352953692
resnet34,"(0.1, 1]",C5,F1 at 95% Specificity,0.27285818055698413,0,0.4420497087101262,0.15571653050229362,0.4097596252749559,0.21034291122689047,0.3353734498870778
resnet34,all,C1,AUROC,0.88748654911906,0.8916168180177798,0.02156050692834282,0.8816861583755515,0.8934868158686455,0.8844374329880899,0.8905356652500301
resnet34,all,C1,AUPRC,0.9539940931650728,0.956458809221398,0.014464274443185671,0.9498526770256965,0.9579242819853664,0.9519485358563288,0.9560396504738168
resnet34,all,C1,Sensitivity,0.9003793007198491,0.8950276243093923,0.05689773696744325,0.8847134508796716,0.9176558795488186,0.8923327455910796,0.9084258558486186
resnet34,all,C1,Specificity,0.6064901114590833,0.6439724454649828,0.16902392720645568,0.559203342759635,0.6512963541022116,0.58258651843699,0.6303937044811765
resnet34,all,C1,F1,0.8820457865499096,0.8858317185418433,0.02025054582789497,0.8757872708020715,0.8875534305590527,0.8791819268943829,0.8849096462054363
resnet34,all,C1,Accuracy,0.8230337034405888,0.8299595141700404,0.02793387480415364,0.8145932925049502,0.8309199061637377,0.8190832569808222,0.8269841499003554
resnet34,all,C1,Sensitivity at 99% Specificity,0.30795893667767366,0.32584674513571943,0.1892407719581806,0.25788792455659587,0.3594336142846213,0.28119625005195237,0.33472162330339494
resnet34,all,C1,Sensitivity at 95% Specificity,0.5152860640522674,0.5609723854289073,0.1525070863073945,0.4726067398191194,0.5527475584556047,0.4937183050708753,0.5368538230336596
resnet34,all,C1,Accuracy at 99% Specificity,0.64788157147029,0.6579233725678597,0.0961300489484415,0.6230968485921816,0.6731882588567678,0.6342867295728425,0.6614764133677375
resnet34,all,C1,Accuracy at 95% Specificity,0.7175752772694339,0.7404030273918729,0.0757861993480675,0.6952042918742806,0.7369017950285383,0.7068574901735591,0.7282930643653087
resnet34,all,C1,F1 at 99% Specificity,0.4340145180926538,0.49111536358665936,0.23961695310682596,0.36654446490313886,0.4920324657774921,0.40012756360683466,0.4679014725784729
resnet34,all,C1,F1 at 95% Specificity,0.660223666764125,0.7137897002342477,0.15259487532049654,0.6139111802584218,0.7002254266335559,0.6386434925414373,0.6818038409868128
resnet34,all,C2,AUROC,0.9117734740694312,0.9166562477766174,0.026293650275868333,0.9043840695159395,0.9182671081053455,0.9080549903869884,0.915491957751874
resnet34,all,C2,AUPRC,0.9656846773284784,0.9680512964984274,0.013053374066656874,0.9620092184363446,0.9694692410393009,0.9638386514644989,0.9675307031924579
resnet34,all,C2,Sensitivity,0.9092834385088596,0.9166640945708201,0.03643623035355469,0.8988116432725672,0.9184959371966825,0.9041305773960849,0.9144362996216343
resnet34,all,C2,Specificity,0.687803501529471,0.7076231060606061,0.10644913090096755,0.6549590470934521,0.7142906225442331,0.6727493210671733,0.7028576819917687
resnet34,all,C2,F1,0.8998458786714782,0.9030541579512692,0.020872765081793334,0.8936917138578606,0.9053171916414815,0.8968940239251882,0.9027977334177683
resnet34,all,C2,Accuracy,0.8509932870871324,0.8559790658635331,0.029876300504603756,0.8425749781042197,0.8587285945744838,0.8467681401504179,0.8552184340238469
resnet34,all,C2,Sensitivity at 99% Specificity,0.39943798264432845,0.4133015545299975,0.18277227912810523,0.3489643268179443,0.4480478117562073,0.37359007904744773,0.42528588624120917
resnet34,all,C2,Sensitivity at 95% Specificity,0.5917486367851791,0.6467391304347826,0.1436395122918985,0.5513776929976485,0.6306271793367897,0.5714349421475932,0.612062331422765
resnet34,all,C2,Accuracy at 99% Specificity,0.6943370456225842,0.7016507772649987,0.09198195181925216,0.6687561845264478,0.7178560891257624,0.6813288332469507,0.7073452579982178
resnet34,all,C2,Accuracy at 95% Specificity,0.7559600540368155,0.7825926786246384,0.07162662112096133,0.7371643326349949,0.7739937981547171,0.7458305201351932,0.7660895879384378
resnet34,all,C2,F1 at 99% Specificity,0.5434831927598942,0.5848508801264707,0.20871646890314638,0.48894617759796577,0.6003031131725816,0.513966226658549,0.5730001588612395
resnet34,all,C2,F1 at 95% Specificity,0.7269067070309144,0.780327868852459,0.1311774843731765,0.6885880417886461,0.7604744051728041,0.7083554092830613,0.7454580047787676
resnet34,all,C3,AUROC,0.9089622260736578,0.9102103689859444,0.021244643709751935,0.9029877053004689,0.9146048017813518,0.9059577797474463,0.9119666723998694
resnet34,all,C3,AUPRC,0.9644845032942111,0.9661095290461748,0.011189862516183695,0.9616888063004723,0.9673234926773909,0.9629020177610633,0.9660669888273589
resnet34,all,C3,Sensitivity,0.91023167159934,0.907103825136612,0.02864761816038222,0.9021278870142616,0.9176990501981707,0.9061802865861303,0.9142830566125498
resnet34,all,C3,Specificity,0.6721534033297076,0.6865671641791045,0.10759731571364387,0.6412732435791576,0.7015925426690169,0.6569368450139902,0.6873699616454251
resnet34,all,C3,F1,0.8979862140945065,0.8982215477102611,0.019183951410871133,0.8924227758237628,0.9032163224149933,0.8952731936679905,0.9006992345210225
resnet34,all,C3,Accuracy,0.8474418429154812,0.8484883113490924,0.029331670928342775,0.8386848173439576,0.8558677333570993,0.8432937182320885,0.8515899675988738
resnet34,all,C3,Sensitivity at 99% Specificity,0.38909312561289966,0.36885245901639346,0.1736712891242313,0.3427119674583877,0.436071804833592,0.36453229636546897,0.41365395486033035
resnet34,all,C3,Sensitivity at 95% Specificity,0.5945413974523496,0.6187379796684678,0.13043678316667018,0.5556501002465425,0.6289873035373531,0.5760948506736873,0.6129879442310119
resnet34,all,C3,Accuracy at 99% Specificity,0.6894369531968402,0.6794262295081968,0.08704844070967245,0.6665260325924769,0.7114671420086423,0.6771264446533353,0.7017474617403451
resnet34,all,C3,Accuracy at 95% Specificity,0.7569085579179767,0.7699618207165868,0.0647477062670448,0.7392524529473091,0.77354878396707,0.7477518494844363,0.7660652663515172
resnet34,all,C3,F1 at 99% Specificity,0.536240348123985,0.5389163346613546,0.1957875394788505,0.4822553882213753,0.58858331572093,0.5085518087565202,0.5639288874914499
resnet34,all,C3,F1 at 95% Specificity,0.7307192165810021,0.7592777758622671,0.12191033813810905,0.6968434293731032,0.7623362939668612,0.7134784912221618,0.7479599419398425
resnet34,all,C4,AUROC,0.9130724267393131,0.9172591880855152,0.02512886074569341,0.9062683567252223,0.9196739294922053,0.9095186691719587,0.9166261843066675
resnet34,all,C4,AUPRC,0.9660749440405628,0.9684585420296214,0.011539066199716735,0.9628945027002888,0.9691814260566997,0.9644430736488868,0.9677068144322388
resnet34,all,C4,Sensitivity,0.9055364697506484,0.911108367542208,0.022585049407247017,0.899025270728919,0.9119438661861161,0.9023424614327888,0.9087304780685079
resnet34,all,C4,Specificity,0.7110586110920959,0.7196691176470589,0.0769820803698781,0.6884745515778654,0.7321329235914992,0.7001717008802182,0.7219455213039736
resnet34,all,C4,F1,0.9017086129999282,0.9043708708148259,0.01756398315994794,0.8970437601454677,0.9061226844782723,0.8992246906805191,0.9041925353193373
resnet34,all,C4,Accuracy,0.8544753425766634,0.858585281441818,0.025972794262791876,0.8477224153656645,0.8612135402828693,0.8508022347867468,0.8581484503665799
resnet34,all,C4,Sensitivity at 99% Specificity,0.3761452950044394,0.3689124362399806,0.19003409822715514,0.3251707222492938,0.4291334679197762,0.349270415101821,0.40302017490705777
resnet34,all,C4,Sensitivity at 95% Specificity,0.6132937592405825,0.6194789962653169,0.12683900619644609,0.575378498180411,0.6483563154532893,0.5953560149604886,0.6312315035206764
resnet34,all,C4,Accuracy at 99% Specificity,0.6829621502646506,0.6794562181199904,0.09515155806874213,0.6541593058322915,0.7110049616186702,0.669505687874476,0.6964186126548252
resnet34,all,C4,Accuracy at 95% Specificity,0.766723619052396,0.7705572343180417,0.06304601941026738,0.74931375437809,0.7832772932538741,0.7578075654820323,0.7756396726227598
resnet34,all,C4,F1 at 99% Specificity,0.5177011896358031,0.5387619510614163,0.2143721737806258,0.45793585908300627,0.5761330682030489,0.48738438608020684,0.5480179931913994
resnet34,all,C4,F1 at 95% Specificity,0.7471362675072848,0.7598035801351257,0.10392270752730022,0.7180573463287847,0.7728416127497616,0.7324393772649207,0.7618331577496489
resnet34,all,C5,AUROC,0.9078489297613186,0.9076562666053736,0.025558538547560194,0.9008639522166733,0.914412867598596,0.904234406576479,0.9114634529461582
resnet34,all,C5,AUPRC,0.9635645381828025,0.9655895343252335,0.012011798918108229,0.9603502985262852,0.9667059258491806,0.9618658132889538,0.9652632630766512
resnet34,all,C5,Sensitivity,0.9124884404093317,0.9118450610163317,0.02549238205657336,0.9050788848759425,0.9198372637293737,0.9088832731651715,0.916093607653492
resnet34,all,C5,Specificity,0.6826975358241495,0.6894374282433984,0.09583879673220756,0.6555434866562907,0.7080058251548528,0.6691438832101289,0.6962511884381701
resnet34,all,C5,F1,0.9010295656087018,0.8979158096805155,0.018502035437194815,0.8961207145103223,0.9062053508840673,0.898412982664023,0.9036461485533807
resnet34,all,C5,Accuracy,0.8521934346098883,0.8487903225806452,0.028012342366015262,0.8442050316859099,0.8599337914413877,0.8482318911611025,0.856154978058674
resnet34,all,C5,Sensitivity at 99% Specificity,0.3280758209191032,0.3351597766690425,0.18419872674855822,0.27665863441648475,0.38214521941713153,0.3020261871651365,0.3541254546730699
resnet34,all,C5,Sensitivity at 95% Specificity,0.6013887257190949,0.6108875810713428,0.10693105396149125,0.5715869630717775,0.6313275364695824,0.5862663910439758,0.6165110603942139
resnet34,all,C5,Accuracy at 99% Specificity,0.6589832656508084,0.6625798883345213,0.09216637975617231,0.6334363115123698,0.6829455508468337,0.6459489712262076,0.6720175600754092
